"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","HCPL","HDIF","HEFF","HNDB","HPL","HPV","HTRP","HVOL","MI","MIMS","MISEI","MISM","McCC","NL","NLE","NII","NOI","CD","CLOC","DLOC","TCD","TCLOC","LLOC","LOC","NOS","NUMPAR","TLLOC","TLOC","TNOS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Anti Pattern","Bad Practice Rules","Best Practice Rules","Clone Metric Rules","Code Style Rules","Complexity Metric Rules","Correctness Rules","Coupling Metric Rules","Design Rules","Design Pattern","Documentation Metric Rules","Documentation Rules","Dodgy Code Rules","Error Prone Rules","Experimental Rules","Internationalization Rules","Multithreaded Correctness Rules","Multithreading Rules","Optimization Rules","Performance Rules","Runtime Rules","Security Code Guideline Rules","Security Rules","Size Metric Rules","Vulnerability Rules"
"L1403","ErrorEvent(AppContext context, String message)","org.apache.tools.ant.gui.event.ErrorEvent.<init>(Lorg/apache/tools/ant/gui/core/AppContext;Ljava/lang/String;)V","L1234","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\antidote\org\apache\tools\ant\gui\event\ErrorEvent.java","92","5","94","6","0","0","0","0","0","0","0","0","19.6096","3.75","130.759","25.7621","11","9","7.26441","34.8692","134.504","78.6574","166.128","97.1512","1","0","0","3","1","0.666667","6","6","0.666667","6","3","3","1","2","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1237","ErrorEvent(AppContext context, Throwable ex)","org.apache.tools.ant.gui.event.ErrorEvent.<init>(Lorg/apache/tools/ant/gui/core/AppContext;Ljava/lang/Throwable;)V","L1234","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\antidote\org\apache\tools\ant\gui\event\ErrorEvent.java","102","5","104","6","0","0","0","0","0","0","0","0","28.7549","8","387.456","53.1474","14","11","21.5254","48.432","132.796","77.6583","163.664","95.7097","1","0","0","1","1","0.666667","6","6","0.666667","6","3","3","1","2","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3453","Command createDefaultCmd()","org.apache.tools.ant.gui.event.ErrorEvent.createDefaultCmd()Lorg/apache/tools/ant/gui/command/Command;","L1234","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\antidote\org\apache\tools\ant\gui\event\ErrorEvent.java","111","5","114","6","0","0","0","0","0","0","0","0","41.2193","6.25","428.327","56.8221","18","14","23.796","68.5324","126.33","73.8772","152.39","89.1172","1","0","0","0","2","0.555556","5","5","0.555556","5","4","4","2","0","4","4","2","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3455","String toString()","org.apache.tools.ant.gui.event.ErrorEvent.toString()Ljava/lang/String;","L1234","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\antidote\org\apache\tools\ant\gui\event\ErrorEvent.java","121","5","132","6","0","0","0","0","0","0","0","0","99.0586","15.75","3701.6","239.291","50","26","205.644","235.022","103.074","60.2771","111.397","65.1442","3","1","1","0","1","0.3125","5","5","0.3125","5","11","12","7","0","11","12","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3468","EventBus()","org.apache.tools.ant.gui.event.EventBus.<init>()V","L1593","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\antidote\org\apache\tools\ant\gui\event\EventBus.java","99","5","100","6","0","0","0","0","0","0","0","0","4.75489","1.5","12","5.24148","4","4","0.666667","8","148.728","86.9754","186.649","109.151","1","0","0","0","0","0.666667","4","4","0.666667","4","2","2","0","0","2","2","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1607","void addMember(int intLevel, BusMember member)","org.apache.tools.ant.gui.event.EventBus.addMember(ILorg/apache/tools/ant/gui/event/BusMember;)V","L1593","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\antidote\org\apache\tools\ant\gui\event\EventBus.java","108","5","121","6","0","0","0","0","0","0","0","0","166.436","28.2273","9480.62","447.945","64","38","526.701","335.867","97.0803","56.7721","102.279","59.8124","4","1","1","9","0","0.3","6","6","0.3","6","14","14","8","2","14","14","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3474","void removeMember(BusMember member)","org.apache.tools.ant.gui.event.EventBus.removeMember(Lorg/apache/tools/ant/gui/event/BusMember;)V","L1593","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\antidote\org\apache\tools\ant\gui\event\EventBus.java","129","5","137","6","0","0","0","0","0","0","0","0","96.2204","22.1667","3808.74","243.886","37","25","211.596","171.823","109.861","64.2465","125.554","73.4232","3","2","2","0","0","0.428571","6","5","0.428571","6","8","9","7","1","8","9","7","0","0","0","0","2","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1230","void postEvent(EventObject event)","org.apache.tools.ant.gui.event.EventBus.postEvent(Ljava/util/EventObject;)V","L1593","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\antidote\org\apache\tools\ant\gui\event\EventBus.java","144","5","155","6","0","0","0","0","0","0","0","0","74.2418","17","2424.6","180.479","33","20","134.7","142.624","109.152","63.8315","124.703","72.926","2","1","1","17","2","0.4375","7","5","0.4375","7","9","12","4","1","9","12","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3502","ACSElement getNewElement()","org.apache.tools.ant.gui.event.NewElementEvent.getNewElement()Lorg/apache/tools/ant/gui/acs/ACSElement;","L3500","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\antidote\org\apache\tools\ant\gui\event\NewElementEvent.java","69","5","69","32","0","0","0","0","0","0","0","0","","0","","","0","0","","","0","0","0","0","1","0","0","1","0","0.833333","5","5","0.833333","5","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1410","NewProjectEvent(AppContext context, ACSProjectElement project)","org.apache.tools.ant.gui.event.NewProjectEvent.<init>(Lorg/apache/tools/ant/gui/core/AppContext;Lorg/apache/tools/ant/gui/acs/ACSProjectElement;)V","L1407","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\antidote\org\apache\tools\ant\gui\event\NewProjectEvent.java","78","5","84","6","0","0","0","0","0","0","0","0","59.7154","10.4","954.079","96.9147","22","18","53.0044","91.7383","115.518","67.5542","133.233","77.9142","2","1","1","2","1","0.416667","5","5","0.416667","5","7","7","3","2","7","7","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3510","ACSElement getNewElement()","org.apache.tools.ant.gui.event.NewProjectEvent.getNewElement()Lorg/apache/tools/ant/gui/acs/ACSElement;","L1407","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\antidote\org\apache\tools\ant\gui\event\NewProjectEvent.java","91","5","93","6","0","0","0","0","0","0","0","0","15.5098","3","58.9545","15.1476","7","7","3.27525","19.6515","137.486","80.4012","169.787","99.2909","1","0","0","0","1","0.625","5","5","0.625","5","3","3","1","0","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1442","NewPropertyEvent(AppContext context, ACSPropertyElement prop)","org.apache.tools.ant.gui.event.NewPropertyEvent.<init>(Lorg/apache/tools/ant/gui/core/AppContext;Lorg/apache/tools/ant/gui/acs/ACSPropertyElement;)V","L1439","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\antidote\org\apache\tools\ant\gui\event\NewPropertyEvent.java","74","5","81","6","0","0","0","0","0","0","0","0","70.213","12","1296.58","118.905","25","20","72.0321","108.048","112.504","65.7916","129.264","75.5928","2","1","1","1","1","0.428571","6","6","0.428571","6","8","8","3","2","8","8","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3516","ACSElement getNewElement()","org.apache.tools.ant.gui.event.NewPropertyEvent.getNewElement()Lorg/apache/tools/ant/gui/acs/ACSElement;","L1439","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\antidote\org\apache\tools\ant\gui\event\NewPropertyEvent.java","88","5","90","6","0","0","0","0","0","0","0","0","21.6515","3.5","99.8526","21.5232","9","9","5.54737","28.5293","135.548","79.2676","166.991","97.6555","1","0","0","0","1","0.625","5","5","0.625","5","3","3","1","0","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1458","NewTargetEvent(AppContext context, ACSTargetElement target)","org.apache.tools.ant.gui.event.NewTargetEvent.<init>(Lorg/apache/tools/ant/gui/core/AppContext;Lorg/apache/tools/ant/gui/acs/ACSTargetElement;)V","L1455","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\antidote\org\apache\tools\ant\gui\event\NewTargetEvent.java","74","5","80","6","0","0","0","0","0","0","0","0","70.213","12","1296.58","118.905","25","20","72.0321","108.048","114.667","67.0566","133.365","77.991","2","1","1","1","1","0.461538","6","6","0.461538","6","7","7","3","2","7","7","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3524","ACSElement getNewElement()","org.apache.tools.ant.gui.event.NewTargetEvent.getNewElement()Lorg/apache/tools/ant/gui/acs/ACSElement;","L1455","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\antidote\org\apache\tools\ant\gui\event\NewTargetEvent.java","87","5","89","6","0","0","0","0","0","0","0","0","21.6515","3.5","99.8526","21.5232","9","9","5.54737","28.5293","135.548","79.2676","166.991","97.6555","1","0","0","0","1","0.625","5","5","0.625","5","3","3","1","0","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1474","NewTaskEvent(AppContext context, ACSTaskElement task)","org.apache.tools.ant.gui.event.NewTaskEvent.<init>(Lorg/apache/tools/ant/gui/core/AppContext;Lorg/apache/tools/ant/gui/acs/ACSTaskElement;)V","L1471","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\antidote\org\apache\tools\ant\gui\event\NewTaskEvent.java","74","5","80","6","0","0","0","0","0","0","0","0","70.213","12","1296.58","118.905","25","20","72.0321","108.048","114.667","67.0566","133.365","77.991","2","1","1","1","1","0.461538","6","6","0.461538","6","7","7","3","2","7","7","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3530","ACSElement getNewElement()","org.apache.tools.ant.gui.event.NewTaskEvent.getNewElement()Lorg/apache/tools/ant/gui/acs/ACSElement;","L1471","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\antidote\org\apache\tools\ant\gui\event\NewTaskEvent.java","87","5","89","6","0","0","0","0","0","0","0","0","21.6515","3.5","99.8526","21.5232","9","9","5.54737","28.5293","135.548","79.2676","166.991","97.6555","1","0","0","0","1","0.625","5","5","0.625","5","3","3","1","0","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3434","NullSelectionEvent(AppContext context)","org.apache.tools.ant.gui.event.NullSelectionEvent.<init>(Lorg/apache/tools/ant/gui/core/AppContext;)V","L3431","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\antidote\org\apache\tools\ant\gui\event\NullSelectionEvent.java","71","5","73","6","0","0","0","0","0","0","0","0","12.7549","2.66667","59.8902","15.3075","8","7","3.32724","22.4588","136.792","79.9952","169.429","99.0811","1","0","0","1","1","0.666667","6","6","0.666667","6","3","3","1","1","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1514","OpenRequestEvent(AppContext context, File file)","org.apache.tools.ant.gui.event.OpenRequestEvent.<init>(Lorg/apache/tools/ant/gui/core/AppContext;Ljava/io/File;)V","L1511","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\antidote\org\apache\tools\ant\gui\event\OpenRequestEvent.java","76","5","79","6","0","0","0","0","0","0","0","0","23.5098","4.5","194.333","33.5504","13","10","10.7963","43.1851","128.731","75.2816","156.723","91.651","1","0","0","1","1","0.6","6","6","0.6","6","4","4","2","2","4","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3544","Command createDefaultCmd()","org.apache.tools.ant.gui.event.OpenRequestEvent.createDefaultCmd()Lorg/apache/tools/ant/gui/command/Command;","L1511","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\antidote\org\apache\tools\ant\gui\event\OpenRequestEvent.java","87","5","91","6","0","0","0","0","0","0","0","0","47.7744","10","859.516","90.4002","22","15","47.7509","85.9516","121.537","71.0745","145.26","84.9476","1","0","0","0","3","0.545455","6","6","0.545455","6","5","5","3","0","5","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1269","ProjectClosedEvent(AppContext context)","org.apache.tools.ant.gui.event.ProjectClosedEvent.<init>(Lorg/apache/tools/ant/gui/core/AppContext;)V","L1266","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\antidote\org\apache\tools\ant\gui\event\ProjectClosedEvent.java","71","5","73","6","0","0","0","0","0","0","0","0","10","3","54.2842","14.3367","7","6","3.01579","18.0947","137.915","80.6522","170.407","99.653","1","0","0","1","1","0.625","5","5","0.625","5","3","3","1","1","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1277","ProjectSelectedEvent(AppContext context, ACSProjectElement project)","org.apache.tools.ant.gui.event.ProjectSelectedEvent.<init>(Lorg/apache/tools/ant/gui/core/AppContext;Lorg/apache/tools/ant/gui/acs/ACSProjectElement;)V","L1274","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\antidote\org\apache\tools\ant\gui\event\ProjectSelectedEvent.java","74","5","78","6","0","0","0","0","0","0","0","0","36.5293","7.875","495.396","62.6088","17","13","27.522","62.9075","123.16","72.0237","146.541","85.6962","1","0","0","4","1","0.5","5","5","0.5","5","5","5","2","2","5","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2466","ACSProjectElement getSelectedProject()","org.apache.tools.ant.gui.event.ProjectSelectedEvent.getSelectedProject()Lorg/apache/tools/ant/gui/acs/ACSProjectElement;","L1274","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\antidote\org\apache\tools\ant\gui\event\ProjectSelectedEvent.java","86","5","88","6","0","0","0","0","0","0","0","0","10","2","31.0196","9.87242","6","6","1.72331","15.5098","138.717","81.121","172.206","100.705","1","0","0","3","0","0.666667","6","6","0.666667","6","3","3","1","0","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3428","PropertySelectionEvent(AppContext context, ACSElement[] selected)","org.apache.tools.ant.gui.event.PropertySelectionEvent.<init>(Lorg/apache/tools/ant/gui/core/AppContext;[Lorg/apache/tools/ant/gui/acs/ACSElement;)V","L3425","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\antidote\org\apache\tools\ant\gui\event\PropertySelectionEvent.java","72","5","75","6","0","0","0","0","0","0","0","0","20.2647","5","174.346","31.2086","11","9","9.68588","34.8692","129.844","75.932","158.328","92.5893","1","0","0","2","1","0.6","6","6","0.6","6","4","4","1","2","4","4","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3518","ACSPropertyElement[] getSelectedProperties()","org.apache.tools.ant.gui.event.PropertySelectionEvent.getSelectedProperties()[Lorg/apache/tools/ant/gui/acs/ACSPropertyElement;","L3425","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\antidote\org\apache\tools\ant\gui\event\PropertySelectionEvent.java","81","5","83","6","0","0","0","0","0","0","0","0","26","4","172.74","31.0167","13","10","9.59668","43.1851","133.392","78.007","162.903","95.2651","1","0","0","1","1","0.571429","4","4","0.571429","4","3","3","1","0","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3418","TargetSelectionEvent(AppContext context, ACSElement[] selected)","org.apache.tools.ant.gui.event.TargetSelectionEvent.<init>(Lorg/apache/tools/ant/gui/core/AppContext;[Lorg/apache/tools/ant/gui/acs/ACSElement;)V","L2461","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\antidote\org\apache\tools\ant\gui\event\TargetSelectionEvent.java","72","5","75","6","0","0","0","0","0","0","0","0","20.2647","5","174.346","31.2086","11","9","9.68588","34.8692","129.844","75.932","158.328","92.5893","1","0","0","2","1","0.6","6","6","0.6","6","4","4","1","2","4","4","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2464","ACSTargetElement[] getSelectedTargets()","org.apache.tools.ant.gui.event.TargetSelectionEvent.getSelectedTargets()[Lorg/apache/tools/ant/gui/acs/ACSTargetElement;","L2461","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\antidote\org\apache\tools\ant\gui\event\TargetSelectionEvent.java","81","5","83","6","0","0","0","0","0","0","0","0","26","4","172.74","31.0167","13","10","9.59668","43.1851","133.392","78.007","162.903","95.2651","1","0","0","2","1","0.571429","4","4","0.571429","4","3","3","1","0","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3423","TaskSelectionEvent(AppContext context, ACSElement[] selected)","org.apache.tools.ant.gui.event.TaskSelectionEvent.<init>(Lorg/apache/tools/ant/gui/core/AppContext;[Lorg/apache/tools/ant/gui/acs/ACSElement;)V","L3420","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\antidote\org\apache\tools\ant\gui\event\TaskSelectionEvent.java","72","5","75","6","0","0","0","0","0","0","0","0","20.2647","5","174.346","31.2086","11","9","9.68588","34.8692","129.844","75.932","158.328","92.5893","1","0","0","2","1","0.6","6","6","0.6","6","4","4","1","2","4","4","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3532","ACSTaskElement[] getSelectedTasks()","org.apache.tools.ant.gui.event.TaskSelectionEvent.getSelectedTasks()[Lorg/apache/tools/ant/gui/acs/ACSTaskElement;","L3420","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\antidote\org\apache\tools\ant\gui\event\TaskSelectionEvent.java","81","5","83","6","0","0","0","0","0","0","0","0","26","4","172.74","31.0167","13","10","9.59668","43.1851","133.392","78.007","162.903","95.2651","1","0","0","1","1","0.571429","4","4","0.571429","4","3","3","1","0","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3595","void fireFileErrorNotification(Project project, File file, int lineNum)","org.apache.tools.ant.gui.ide.EmacsNotifier.fireFileErrorNotification(Lorg/apache/tools/ant/Project;Ljava/io/File;I)V","L1364","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\antidote\org\apache\tools\ant\gui\ide\EmacsNotifier.java","91","2","105","3","0","0","0","0","0","0","0","0","118.764","18.1364","6941.47","363.888","78","30","385.637","382.737","100.998","59.0631","115.936","67.7991","1","0","0","0","6","0.56","14","10","0.56","14","11","15","8","3","11","15","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3619","void messageLogged(BuildEvent event)","org.apache.tools.ant.gui.ide.FileErrorNotifier.messageLogged(Lorg/apache/tools/ant/BuildEvent;)V","L3584","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\antidote\org\apache\tools\ant\gui\ide\FileErrorNotifier.java","82","5","114","6","0","0","0","0","0","0","0","0","227.631","39.0385","25509.3","866.561","117","48","1417.18","653.441","85.1474","49.7938","90.272","52.7907","9","4","4","0","5","0.421053","16","8","0.421053","16","22","33","12","1","22","33","12","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"L3630","void fireFileErrorNotification(Project project, File file, int lineNum)","org.apache.tools.ant.gui.ide.FileErrorNotifier.fireFileErrorNotification(Lorg/apache/tools/ant/Project;Ljava/io/File;I)V","L3584","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\antidote\org\apache\tools\ant\gui\ide\FileErrorNotifier.java","123","2","124","44","0","0","0","0","0","0","0","0","23.5098","3","99.6578","21.4952","10","10","5.53655","33.2193","141.325","82.646","177.247","103.653","1","0","0","1","0","0.777778","7","7","0.777778","7","2","2","0","3","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3636","void buildStarted(BuildEvent event)","org.apache.tools.ant.gui.ide.FileErrorNotifier.buildStarted(Lorg/apache/tools/ant/BuildEvent;)V","L3584","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\antidote\org\apache\tools\ant\gui\ide\FileErrorNotifier.java","129","5","130","6","0","0","0","0","0","0","0","0","6.75489","1.5","17.4145","6.71852","5","5","0.96747","11.6096","146.791","85.843","182.778","106.888","1","0","0","0","0","0.6","3","3","0.6","3","2","2","0","1","2","2","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3641","void buildFinished(BuildEvent event)","org.apache.tools.ant.gui.ide.FileErrorNotifier.buildFinished(Lorg/apache/tools/ant/BuildEvent;)V","L3584","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\antidote\org\apache\tools\ant\gui\ide\FileErrorNotifier.java","132","5","133","6","0","0","0","0","0","0","0","0","6.75489","1.5","17.4145","6.71852","5","5","0.96747","11.6096","146.791","85.843","175.169","102.438","1","0","0","0","0","0.333333","1","1","0.333333","1","2","2","0","1","2","2","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3644","void targetStarted(BuildEvent event)","org.apache.tools.ant.gui.ide.FileErrorNotifier.targetStarted(Lorg/apache/tools/ant/BuildEvent;)V","L3584","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\antidote\org\apache\tools\ant\gui\ide\FileErrorNotifier.java","135","5","136","6","0","0","0","0","0","0","0","0","6.75489","1.5","17.4145","6.71852","5","5","0.96747","11.6096","146.791","85.843","175.169","102.438","1","0","0","0","0","0.333333","1","1","0.333333","1","2","2","0","1","2","2","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3647","void targetFinished(BuildEvent event)","org.apache.tools.ant.gui.ide.FileErrorNotifier.targetFinished(Lorg/apache/tools/ant/BuildEvent;)V","L3584","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\antidote\org\apache\tools\ant\gui\ide\FileErrorNotifier.java","138","5","139","6","0","0","0","0","0","0","0","0","6.75489","1.5","17.4145","6.71852","5","5","0.96747","11.6096","146.791","85.843","175.169","102.438","1","0","0","0","0","0.333333","1","1","0.333333","1","2","2","0","1","2","2","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3650","void taskStarted(BuildEvent event)","org.apache.tools.ant.gui.ide.FileErrorNotifier.taskStarted(Lorg/apache/tools/ant/BuildEvent;)V","L3584","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\antidote\org\apache\tools\ant\gui\ide\FileErrorNotifier.java","141","5","142","6","0","0","0","0","0","0","0","0","6.75489","1.5","17.4145","6.71852","5","5","0.96747","11.6096","146.791","85.843","175.169","102.438","1","0","0","0","0","0.333333","1","1","0.333333","1","2","2","0","1","2","2","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
